episode,episode_reward,goal_reached,reason,max_steps
730,363.0523937900024,1,goal reached,50
731,335.39912970328317,1,goal reached,53
732,348.93503530126475,1,goal reached,50
733,393.53600453153865,1,goal reached,49
734,351.6794704093629,1,goal reached,50
735,349.82405672311313,1,goal reached,50
736,603.9988737465515,1,goal reached,39
737,345.7060403121204,1,goal reached,53
738,98.23525059352949,1,goal reached,60
739,348.8582332209121,1,goal reached,50
740,363.0523937900024,1,goal reached,50
741,335.39912970328317,1,goal reached,53
742,348.93503530126475,1,goal reached,50
743,393.53600453153865,1,goal reached,49
744,351.6794704093629,1,goal reached,50
745,349.82405672311313,1,goal reached,50
746,603.9988737465515,1,goal reached,39
747,345.7060403121204,1,goal reached,53
748,98.23525059352949,1,goal reached,60
749,348.8582332209121,1,goal reached,50
750,363.0523937900024,1,goal reached,50
751,335.39912970328317,1,goal reached,53
752,348.93503530126475,1,goal reached,50
753,393.53600453153865,1,goal reached,49
754,351.6794704093629,1,goal reached,50
755,349.82405672311313,1,goal reached,50
756,603.9988737465515,1,goal reached,39
757,345.7060403121204,1,goal reached,53
758,98.23525059352949,1,goal reached,60
759,348.8582332209121,1,goal reached,50
760,363.0523937900024,1,goal reached,50
761,335.39912970328317,1,goal reached,53
762,348.93503530126475,1,goal reached,50
763,393.53600453153865,1,goal reached,49
764,351.6794704093629,1,goal reached,50
765,349.82405672311313,1,goal reached,50
766,603.9988737465515,1,goal reached,39
767,345.7060403121204,1,goal reached,53
768,98.23525059352949,1,goal reached,60
769,348.8582332209121,1,goal reached,50
770,363.0523937900024,1,goal reached,50
771,335.39912970328317,1,goal reached,53
772,348.93503530126475,1,goal reached,50
773,393.53600453153865,1,goal reached,49
774,351.6794704093629,1,goal reached,50
775,349.82405672311313,1,goal reached,50
776,603.9988737465515,1,goal reached,39
777,345.7060403121204,1,goal reached,53
778,98.23525059352949,1,goal reached,60
779,348.8582332209121,1,goal reached,50
780,363.0523937900024,1,goal reached,50
781,335.39912970328317,1,goal reached,53
782,348.93503530126475,1,goal reached,50
783,393.53600453153865,1,goal reached,49
784,351.6794704093629,1,goal reached,50
785,349.82405672311313,1,goal reached,50
786,603.9988737465515,1,goal reached,39
787,345.7060403121204,1,goal reached,53
788,98.23525059352949,1,goal reached,60
789,348.8582332209121,1,goal reached,50
790,363.0523937900024,1,goal reached,50
791,335.39912970328317,1,goal reached,53
792,348.93503530126475,1,goal reached,50
793,393.53600453153865,1,goal reached,49
794,351.6794704093629,1,goal reached,50
795,349.82405672311313,1,goal reached,50
796,603.9988737465515,1,goal reached,39
797,345.7060403121204,1,goal reached,53
798,98.23525059352949,1,goal reached,60
799,348.8582332209121,1,goal reached,50
800,363.0523937900024,1,goal reached,50
801,335.39912970328317,1,goal reached,53
802,348.93503530126475,1,goal reached,50
803,393.53600453153865,1,goal reached,49
804,351.6794704093629,1,goal reached,50
805,349.82405672311313,1,goal reached,50
806,603.9988737465515,1,goal reached,39
807,345.7060403121204,1,goal reached,53
808,98.23525059352949,1,goal reached,60
809,348.8582332209121,1,goal reached,50
810,363.0523937900024,1,goal reached,50
811,335.39912970328317,1,goal reached,53
812,348.93503530126475,1,goal reached,50
813,393.53600453153865,1,goal reached,49
814,351.6794704093629,1,goal reached,50
815,349.82405672311313,1,goal reached,50
816,603.9988737465515,1,goal reached,39
817,345.7060403121204,1,goal reached,53
818,98.23525059352949,1,goal reached,60
819,348.8582332209121,1,goal reached,50
820,363.0523937900024,1,goal reached,50
821,335.39912970328317,1,goal reached,53
822,348.93503530126475,1,goal reached,50
823,393.53600453153865,1,goal reached,49
824,351.6794704093629,1,goal reached,50
825,349.82405672311313,1,goal reached,50
826,603.9988737465515,1,goal reached,39
827,345.7060403121204,1,goal reached,53
828,98.23525059352949,1,goal reached,60
829,348.8582332209121,1,goal reached,50
830,363.0523937900024,1,goal reached,50
831,335.39912970328317,1,goal reached,53
832,348.93503530126475,1,goal reached,50
833,393.53600453153865,1,goal reached,49
834,351.6794704093629,1,goal reached,50
835,349.82405672311313,1,goal reached,50
836,603.9988737465515,1,goal reached,39
837,345.7060403121204,1,goal reached,53
838,98.23525059352949,1,goal reached,60
839,348.8582332209121,1,goal reached,50
840,363.0523937900024,1,goal reached,50
841,335.39912970328317,1,goal reached,53
842,348.93503530126475,1,goal reached,50
843,393.53600453153865,1,goal reached,49
844,351.6794704093629,1,goal reached,50
845,349.82405672311313,1,goal reached,50
846,603.9988737465515,1,goal reached,39
847,345.7060403121204,1,goal reached,53
848,98.23525059352949,1,goal reached,60
849,348.8582332209121,1,goal reached,50
850,363.0523937900024,1,goal reached,50
851,335.39912970328317,1,goal reached,53
852,348.93503530126475,1,goal reached,50
853,393.53600453153865,1,goal reached,49
854,351.6794704093629,1,goal reached,50
855,349.82405672311313,1,goal reached,50
856,603.9988737465515,1,goal reached,39
857,345.7060403121204,1,goal reached,53
858,98.23525059352949,1,goal reached,60
859,348.8582332209121,1,goal reached,50
860,363.0523937900024,1,goal reached,50
861,335.39912970328317,1,goal reached,53
862,348.93503530126475,1,goal reached,50
863,393.53600453153865,1,goal reached,49
864,351.6794704093629,1,goal reached,50
865,349.82405672311313,1,goal reached,50
866,603.9988737465515,1,goal reached,39
867,345.7060403121204,1,goal reached,53
868,98.23525059352949,1,goal reached,60
869,348.8582332209121,1,goal reached,50
870,363.0523937900024,1,goal reached,50
871,335.39912970328317,1,goal reached,53
872,348.93503530126475,1,goal reached,50
873,393.53600453153865,1,goal reached,49
874,351.6794704093629,1,goal reached,50
875,349.82405672311313,1,goal reached,50
876,603.9988737465515,1,goal reached,39
877,345.7060403121204,1,goal reached,53
878,98.23525059352949,1,goal reached,60
879,348.8582332209121,1,goal reached,50
880,363.0523937900024,1,goal reached,50
881,335.39912970328317,1,goal reached,53
882,348.93503530126475,1,goal reached,50
883,393.53600453153865,1,goal reached,49
884,351.6794704093629,1,goal reached,50
885,349.82405672311313,1,goal reached,50
886,603.9988737465515,1,goal reached,39
887,345.7060403121204,1,goal reached,53
888,98.23525059352949,1,goal reached,60
889,348.8582332209121,1,goal reached,50
890,363.0523937900024,1,goal reached,50
891,335.39912970328317,1,goal reached,53
892,348.93503530126475,1,goal reached,50
893,393.53600453153865,1,goal reached,49
894,351.6794704093629,1,goal reached,50
895,349.82405672311313,1,goal reached,50
896,603.9988737465515,1,goal reached,39
897,345.7060403121204,1,goal reached,53
898,98.23525059352949,1,goal reached,60
899,348.8582332209121,1,goal reached,50
900,363.0523937900024,1,goal reached,50
901,335.39912970328317,1,goal reached,53
902,348.93503530126475,1,goal reached,50
903,393.53600453153865,1,goal reached,49
904,351.6794704093629,1,goal reached,50
905,349.82405672311313,1,goal reached,50
906,603.9988737465515,1,goal reached,39
907,345.7060403121204,1,goal reached,53
908,98.23525059352949,1,goal reached,60
909,348.8582332209121,1,goal reached,50
910,363.0523937900024,1,goal reached,50
911,335.39912970328317,1,goal reached,53
912,348.93503530126475,1,goal reached,50
913,393.53600453153865,1,goal reached,49
914,351.6794704093629,1,goal reached,50
915,349.82405672311313,1,goal reached,50
916,603.9988737465515,1,goal reached,39
917,345.7060403121204,1,goal reached,53
918,98.23525059352949,1,goal reached,60
919,348.8582332209121,1,goal reached,50
920,363.0523937900024,1,goal reached,50
921,335.39912970328317,1,goal reached,53
922,348.93503530126475,1,goal reached,50
923,393.53600453153865,1,goal reached,49
924,351.6794704093629,1,goal reached,50
925,349.82405672311313,1,goal reached,50
926,603.9988737465515,1,goal reached,39
927,345.7060403121204,1,goal reached,53
928,98.23525059352949,1,goal reached,60
929,348.8582332209121,1,goal reached,50
930,363.0523937900024,1,goal reached,50
931,335.39912970328317,1,goal reached,53
932,348.93503530126475,1,goal reached,50
933,393.53600453153865,1,goal reached,49
934,351.6794704093629,1,goal reached,50
935,349.82405672311313,1,goal reached,50
936,603.9988737465515,1,goal reached,39
937,345.7060403121204,1,goal reached,53
938,98.23525059352949,1,goal reached,60
939,348.8582332209121,1,goal reached,50
940,363.0523937900024,1,goal reached,50
941,335.39912970328317,1,goal reached,53
942,348.93503530126475,1,goal reached,50
943,393.53600453153865,1,goal reached,49
944,351.6794704093629,1,goal reached,50
945,349.82405672311313,1,goal reached,50
946,603.9988737465515,1,goal reached,39
947,345.7060403121204,1,goal reached,53
948,98.23525059352949,1,goal reached,60
949,348.8582332209121,1,goal reached,50
950,363.0523937900024,1,goal reached,50
951,335.39912970328317,1,goal reached,53
952,348.93503530126475,1,goal reached,50
953,393.53600453153865,1,goal reached,49
954,351.6794704093629,1,goal reached,50
955,349.82405672311313,1,goal reached,50
956,603.9988737465515,1,goal reached,39
957,345.7060403121204,1,goal reached,53
958,98.23525059352949,1,goal reached,60
959,348.8582332209121,1,goal reached,50
960,363.0523937900024,1,goal reached,50
961,335.39912970328317,1,goal reached,53
962,348.93503530126475,1,goal reached,50
963,393.53600453153865,1,goal reached,49
964,351.6794704093629,1,goal reached,50
965,349.82405672311313,1,goal reached,50
966,603.9988737465515,1,goal reached,39
967,345.7060403121204,1,goal reached,53
968,98.23525059352949,1,goal reached,60
969,348.8582332209121,1,goal reached,50
970,363.0523937900024,1,goal reached,50
971,335.39912970328317,1,goal reached,53
972,348.93503530126475,1,goal reached,50
973,393.53600453153865,1,goal reached,49
974,351.6794704093629,1,goal reached,50
975,349.82405672311313,1,goal reached,50
976,603.9988737465515,1,goal reached,39
977,345.7060403121204,1,goal reached,53
978,98.23525059352949,1,goal reached,60
979,348.8582332209121,1,goal reached,50
980,363.0523937900024,1,goal reached,50
981,335.39912970328317,1,goal reached,53
982,348.93503530126475,1,goal reached,50
983,393.53600453153865,1,goal reached,49
984,351.6794704093629,1,goal reached,50
985,349.82405672311313,1,goal reached,50
986,603.9988737465515,1,goal reached,39
987,345.7060403121204,1,goal reached,53
988,98.23525059352949,1,goal reached,60
989,348.8582332209121,1,goal reached,50
990,363.0523937900024,1,goal reached,50
991,335.39912970328317,1,goal reached,53
992,348.93503530126475,1,goal reached,50
993,393.53600453153865,1,goal reached,49
994,351.6794704093629,1,goal reached,50
995,349.82405672311313,1,goal reached,50
996,603.9988737465515,1,goal reached,39
997,345.7060403121204,1,goal reached,53
998,98.23525059352949,1,goal reached,60
999,348.8582332209121,1,goal reached,50
1000,363.0523937900024,1,goal reached,50
